memantau membandingkan aplikasi coinbase pintu luno hati investasi berizin hati kasih bintang kalau bagus bintangnya	positive
aplikasinya bagus mudah fiturnya menarik gampang dimengerti newbie kayak	positive
aneh kali beli perbaikan sistem harga turun tidak masuk akal tak sesuai harga krypto aslinya	negative
tanks ajaib kripto withdraw	neutral
aplikasi nya mudah pengguna fitur nya mudah memahami	positive
cancel dibelikan ajaib diharga maruk batas deck	negative
ajaib kripto ngebug ya	neutral
tolong kalau deposit instant mahal ajaib kasih bintang kalau biayanya seribu	positive
keren nih aplikasinya transaksinya cepat	positive
koin kaspa ajaib kripto min	neutral
ondo kenapa suspen aduh apa ajaib	negative
aplikasi kripto suka perfect tidak lambat suka tidak pindah	positive
ah tidak pas halving btc pemeliharaan	negative
registrasi nya	neutral
tolong kenapa tidak jual saham beli tolong perbaiki	positive
bagus tolong tambahinn fitur kirim koin kirim usdt btc koin kirim dompet	positive
kenapa deposit pakai va bni nomer va salah nih	negative
aplikasinya enak gampang dipahami transaksi nya murah	positive
kalau open posisi close posisi lambat jaringan bagus lambat nya kalau withdraw	neutral
bagus lengkap kirim terima pengguna baca menguntungkan bagus	positive
proses verifikasi setujui nya	neutral
nilai persenan turun nominal harga cek apk kondisi harga pasar semoga	positive
gila apk tarik potongan anjing en tidak gur gimick asu	negative
we kadang kalau malam lalot	neutral
kenapa uang tarik tidak atm	neutral
registrasi hadiah	positive
teansaksinya mantap	positive
mudah tampilan nya tidak aplikasi kripto percaya	positive
semenjak updatean tidak mengerti susah mending hapus tadinya menambah inves setelh mempelajari kembalikan akun tidak mengerti	negative
aplikasi nya eror nya distribusi event nya tidak sesuai malas deh pakai apk nya mah	negative
verifikasi jumat selesai selesai	neutral
aplikasi penipu sampah tak berguna hapus aplikasi play store tidak mendaftar	negative
selebihnya lumayan broker maju update coin crypto tolong langsung update tidak ketinggalan cuannya tolong sl nya mudah eksekusi nya mudah ty semoga maju update	positive
aplikasi exchange aneh harga beli pepe rupiah coin dijual rupiah bukan pergi the moon pergi uninstall biar tidak dikadalin hahaha	negative
jual tidak	negative
error tidak wd	negative
djancok update ngerepotin limit ordernya hilang market order mesti mantengin layar	negative
aplikasi membantu pemula belajar invetasi membantu mudah dimengerti semoga	positive
pemula dunia kripto bingung pakai ajaib kripto fiturnya lengkap mudah dipahami penarikan lancar	positive
coba ya kalau bagus kasih bintang	positive
dengar free biaya pearikan penarikan dikenakan biaya tolong perbaiki aplikasinya update	positive
kasih bintang tidak tarik saldo e wallet	neutral
langsung matched melewati harga limit jual tidak matched	neutral
modalin iklan iklan tidak sesuai kenyataan nya	neutral
penipuan	negative
coba staking	neutral
teruntuk pengguna bilang newbe krypto wajib coba nih apk mudah dipahami keren terpercaya mudah memahami	positive
kalau cepat listing coin	neutral
apknya berguna gampang pemula fitur fiturnya lengkap terima kasih ajaib kripto	positive
hati hati tidak rekening pribadi giliran deposit mah uang ngendap akun tidak diambil gagal rekening pakai rekening bank apapun ktp terdaftar ajaib crypto gagal	negative
masuk jeakun susah gji	negative
jembut barang kejual duit menunggu	neutral
layanan pelanggan nya kayak bot dia balas pakai template makan gaji buta kalau sih pecat layanan pelanggan tidak suruh ngrim foto ss rekaman layar kasih aneh layanan pelanggan nya apa tidak kasih solusi layanan pelanggan nya bocah kayak nya kasihan ajaib crypto karyawan kaum rebahan malas mengapa apa	negative
kenapa mines porto harganya tidak turunÂ² buy mines tipu sih harga porto tidak turunÂ² market turun drastis	negative
gangguan koneksi dengar apa internet aplikasi buruk	negative
verif nyala unistal tidak	neutral
aplikasi nya bagus sayangnya fitur cl order	positive
jujur kali mencoba investasi apk membantu berinvestasi	positive
aplikasinya membantu pemula bingung rekomend pemula	positive
order book nya sulit indodax	negative
aplikasi jelek tidak mentang mentang orang main kripto biaya adminnya gede kocak tidak pokoknya rumit kamu main pakai mending binance	negative
apk nya bagus investasi fiturÂ²nya mudah dipahami tidak rumit bagus pemula kayak mantap pokoknya	positive
biaya penarikannya rugilah kalau penarikan dikenakan biaya	negative
apk nya membantu pemula belajar kripto fitur aplikasinya mudah tidak bikin pusing	positive
kasih bintang market nya lengkap koin tokenfi tidak ondo tidak buy narative buy rwa kasih bintang bertambah market koin nya	negative
aplikasinya mudah dimengerti pemula kendala fitur suka pokoknya disarankan pemula	positive
membantu meningkatkan nilai uang aplikasi mudah registrasi	positive
aplikasi penipu hati banyakbpenipuan aplikasi bonus tidak daftar berhaail	negative
kurangnya tambahkan penarikan exchange penarikan e wallet fee mahal deposit exchange penarikan exchange tidak tersedia tolong ditingkatkan	negative
aplikasi bagus investasi mudah dipahami aman cepat diproses fitur apk nya lengkap	positive
aplikasinya keren cocok pemula belajar mudah dipakenya	positive
bagus harga koin tidak real time bug	positive
ya pemula langsung semangat kripto diajaib meningkatkan investasi berkelanjutan ya gas	positive
kenapa habis upadate tidak dibuka apknya	neutral
pilihan crypto nya	neutral
ajaib kripto kayaknya kalau tambahan fitur notifikasi harga oke deh biar pengguna langsung update kalau menarik	positive
aplikasi sampah sumpah aplikasi scam menarik gagal muncul invalid input kita tidak jual diangka kita tentukan mengikuti harga terendah pasarnya	negative
susah kali verifikasi ktp berulang coba gagal pakai ktp teman gagal alasan jaringan eror jaringan ku bagus	negative
download menunggu fitur chartnya aplikasi sahamnya chart diajaib kripto terbatas tidak enak teknikalis	negative
aplikasi ajaib kripto bagus fitur fiturnya lengkap mudah aman terpercaya	positive
apk investasi keren simpel mudah dipahami fiturnya joss	positive
customer service lelet tidak jalan gbsa wd tidak kejelasan customer servicenya pakai aplikasi	negative
mantap mudah dipahami semoga ditambah koin token vestin nya	positive
